"","kind","spec","prolific_id","response","response_corrected","source"
"1765","artifact","razor","5b4917b046cf8d0001ae4383","Is not","is_not","faultless"
"1766","artifact","razor","5bd0c54825db7b00017865f2","Both","both","faultless"
"1767","artifact","razor","60af4c6b1eabd1783a3078b5","Both","both","faultless"
"1768","artifact","razor","60080f67b339b627a9b7c69e","Is not","is_not","faultless"
"1769","artifact","razor","5982ffdb06cd1f0001f8dda6","Is not","is_not","faultless"
"1770","artifact","razor","609d6d0e71d9db2825a6cc42","Is not","is_not","faultless"
"1771","artifact","razor","5e904b121b79af01dbfa37cf","Is","is","faultless"
"1772","artifact","razor","5dcfdf449b61040e3b923621","Is","is","faultless"
"1773","artifact","razor","610510964bd201870290e2fe","Is not","is_not","faultless"
"1774","artifact","razor","60eda07f6d6e3abf23a92951","Is not","is_not","faultless"
"1775","artifact","razor","5cdb487aa63838000162bc73","Both","both","faultless"
"1776","artifact","razor","6127c89a145f6be7b6527daa","Is not","is_not","faultless"
"1777","artifact","razor","5dd43922ecd14c4370d02a2e","Is not","is_not","faultless"
"1778","artifact","razor","60dd24581d271ea1af032339","Is not","is_not","faultless"
"1779","artifact","razor","5f5b89648901d82d98519918","Is not","is_not","faultless"
"1780","artifact","razor","59c558114374e1000125c522","Is not","is_not","faultless"
"1781","artifact","razor","611bdc0a559f692248bf1c54","Is not","is_not","faultless"
"1782","artifact","razor","62e50a9b4ea7a8e74bbbb158","Is not","is_not","faultless"
"1783","artifact","razor","59c95afe1e901d0001df8c79","Is","is","faultless"
"1784","artifact","razor","5a3fa72c1ba4960001029909","Both","both","faultless"
"1785","artifact","razor","5cc076320004360001ed90dc","Is not","is_not","faultless"
"1786","artifact","razor","5fcad787ca46657c3d442d57","Is not","is_not","faultless"
"1787","artifact","razor","5d4892d03eb6bf0018399498","Is not","is_not","faultless"
"1788","artifact","razor","62a766c5899e18df9ca94d67","Is not","is_not","faultless"
"1789","artifact","razor","606ca47dac67cbdff9177d6b","Is not","is_not","faultless"
"1790","artifact","razor","62d2b86ed12d650ea7268dd7","Is","is","faultless"
"1791","artifact","razor","62ebd8c191cf8e7fe54af5cf","Is not","is_not","faultless"
"1792","artifact","razor","5f3fad86c15d910261828ca9","Is not","is_not","faultless"
"1793","artifact","razor","5ffee833adbaca5dec7426c0","Both","both","faultless"
"1794","artifact","razor","59db44e63e5ea00001e1d163","Is not","is_not","faultless"
"1795","artifact","razor","60b62b9daab749081c5b88f0","Both","both","faultless"
"1796","artifact","razor","60fbc21303c4bb03e3ba72b3","Is not","is_not","faultless"
"1797","artifact","razor","5de7baf95d4f97726bc2b11e","Is","is","faultless"
"1798","artifact","razor","5fdca8f20f62f41ef567186c","Both","both","faultless"
"1799","artifact","razor","608b2f8c02e302a56addb5e4","Is","is","faultless"
"1800","artifact","razor","60c7661114d630707fb8bd8a","Is not","is_not","faultless"
"1801","artifact","razor","5dcc6f91e5e18690a20e74d1","Is not","is_not","faultless"
"1802","artifact","razor","5f3eb7a8f14d1312518c5776","Both","both","faultless"
"1803","artifact","razor","60fd20dbf7e3865f1e6aa65b","Both","both","faultless"
"1804","artifact","razor","6050cb50a965d6a6eb12361e","Is not","is_not","faultless"
"1805","artifact","razor","60af52990d170be944d0df18","Is not","is_not","faultless"
"1806","artifact","razor","62e970edb3e1750e9c322417@email.prolific.co","Is not","is_not","faultless"
"1807","artifact","razor","5f511cdb275a742f89f0b9bf","Is not","is_not","faultless"
"1808","artifact","razor","60abfd1c0288766d6053de0d","Is","is","faultless"
"1809","artifact","razor","5fa154fd4cbe97227182aff7","Both","both","faultless"
"1810","artifact","razor","60a451dd76cf19ed275d3f49","Is","is","faultless"
"1811","artifact","razor","598b108e504c5200011964a1","Both","both","faultless"
"1812","abstract concept","artist","5a01f46c074b19000125133c","Is","is","faultless"
"1813","abstract concept","artist","60c1e5f03dac31bd0fb91294","Is","is","faultless"
"1814","abstract concept","artist","61366473fa6785da70d75351","Both","both","faultless"
"1815","abstract concept","artist","5b4917b046cf8d0001ae4383","Both","both","faultless"
"1816","abstract concept","artist","5bd0c54825db7b00017865f2","Is","is","faultless"
"1817","abstract concept","artist","60af4c6b1eabd1783a3078b5","Is","is","faultless"
"1818","abstract concept","artist","60080f67b339b627a9b7c69e","Both","both","faultless"
"1819","abstract concept","artist","5982ffdb06cd1f0001f8dda6","Both","both","faultless"
"1820","abstract concept","artist","609d6d0e71d9db2825a6cc42","Is","is","faultless"
"1821","abstract concept","artist","5e904b121b79af01dbfa37cf","Is","is","faultless"
"1822","abstract concept","artist","5dcfdf449b61040e3b923621","Is","is","faultless"
"1823","abstract concept","artist","610510964bd201870290e2fe","Is not","is_not","faultless"
"1824","abstract concept","artist","60eda07f6d6e3abf23a92951","Is","is","faultless"
"1825","abstract concept","artist","5cdb487aa63838000162bc73","Both","both","faultless"
"1826","abstract concept","artist","6127c89a145f6be7b6527daa","Is","is","faultless"
"1827","abstract concept","artist","5dd43922ecd14c4370d02a2e","Both","both","faultless"
"1828","abstract concept","artist","60dd24581d271ea1af032339","Is","is","faultless"
"1829","abstract concept","artist","5f5b89648901d82d98519918","Is","is","faultless"
"1830","abstract concept","artist","59c558114374e1000125c522","Both","both","faultless"
"1831","abstract concept","artist","611bdc0a559f692248bf1c54","Is","is","faultless"
"1832","abstract concept","artist","62e50a9b4ea7a8e74bbbb158","Is","is","faultless"
"1833","abstract concept","artist","59c95afe1e901d0001df8c79","Is","is","faultless"
"1834","abstract concept","artist","5a3fa72c1ba4960001029909","Is","is","faultless"
"1835","abstract concept","artist","5cc076320004360001ed90dc","Both","both","faultless"
"1836","abstract concept","artist","5fcad787ca46657c3d442d57","Is","is","faultless"
"1837","abstract concept","artist","5d4892d03eb6bf0018399498","Both","both","faultless"
"1838","abstract concept","artist","62a766c5899e18df9ca94d67","Is not","is_not","faultless"
"1839","abstract concept","artist","606ca47dac67cbdff9177d6b","Is","is","faultless"
"1840","abstract concept","artist","62d2b86ed12d650ea7268dd7","Is","is","faultless"
"1841","abstract concept","artist","62ebd8c191cf8e7fe54af5cf","Is","is","faultless"
"1842","abstract concept","artist","5f3fad86c15d910261828ca9","Is","is","faultless"
"1843","abstract concept","artist","5ffee833adbaca5dec7426c0","Both","both","faultless"
"1844","abstract concept","artist","59db44e63e5ea00001e1d163","Is","is","faultless"
"1845","abstract concept","artist","60b62b9daab749081c5b88f0","Is not","is_not","faultless"
"1846","abstract concept","artist","60fbc21303c4bb03e3ba72b3","Is","is","faultless"
"1847","abstract concept","artist","5de7baf95d4f97726bc2b11e","Is","is","faultless"
"1848","abstract concept","artist","5fdca8f20f62f41ef567186c","Both","both","faultless"
"1849","abstract concept","artist","608b2f8c02e302a56addb5e4","Is not","is_not","faultless"
"1850","abstract concept","artist","60c7661114d630707fb8bd8a","Both","both","faultless"
"1851","abstract concept","artist","5dcc6f91e5e18690a20e74d1","Is not","is_not","faultless"
"1852","abstract concept","artist","5f3eb7a8f14d1312518c5776","Both","both","faultless"
"1853","abstract concept","artist","60fd20dbf7e3865f1e6aa65b","Is","is","faultless"
"1854","abstract concept","artist","6050cb50a965d6a6eb12361e","Is","is","faultless"
"1855","abstract concept","artist","60af52990d170be944d0df18","Is","is","faultless"
"1856","abstract concept","artist","62e970edb3e1750e9c322417@email.prolific.co","Is","is","faultless"
"1857","abstract concept","artist","5f511cdb275a742f89f0b9bf","Is","is","faultless"
"1858","abstract concept","artist","60abfd1c0288766d6053de0d","Both","both","faultless"
"1859","abstract concept","artist","5fa154fd4cbe97227182aff7","Both","both","faultless"
"1860","abstract concept","artist","60a451dd76cf19ed275d3f49","Both","both","faultless"
"1861","abstract concept","artist","598b108e504c5200011964a1","Is not","is_not","faultless"
"1862","control subjective adjective","tall","5a01f46c074b19000125133c","Both","both","faultless"
"1863","control subjective adjective","tall","60c1e5f03dac31bd0fb91294","Both","both","faultless"
"1864","control subjective adjective","tall","61366473fa6785da70d75351","Both","both","faultless"
"1865","control subjective adjective","tall","5b4917b046cf8d0001ae4383","Both","both","faultless"
"1866","control subjective adjective","tall","5bd0c54825db7b00017865f2","Both","both","faultless"
"1867","control subjective adjective","tall","60af4c6b1eabd1783a3078b5","Is","is","faultless"
"1868","control subjective adjective","tall","60080f67b339b627a9b7c69e","Both","both","faultless"
"1869","control subjective adjective","tall","5982ffdb06cd1f0001f8dda6","Both","both","faultless"
"1870","control subjective adjective","tall","609d6d0e71d9db2825a6cc42","Both","both","faultless"
"1871","control subjective adjective","tall","5e904b121b79af01dbfa37cf","Is","is","faultless"
"1872","control subjective adjective","tall","5dcfdf449b61040e3b923621","Both","both","faultless"
"1873","control subjective adjective","tall","610510964bd201870290e2fe","Is","is","faultless"
"1874","control subjective adjective","tall","60eda07f6d6e3abf23a92951","Both","both","faultless"
"1875","control subjective adjective","tall","5cdb487aa63838000162bc73","Both","both","faultless"
"1876","control subjective adjective","tall","6127c89a145f6be7b6527daa","Both","both","faultless"
"1877","control subjective adjective","tall","5dd43922ecd14c4370d02a2e","Both","both","faultless"
"1878","control subjective adjective","tall","60dd24581d271ea1af032339","Is","is","faultless"
"1879","control subjective adjective","tall","5f5b89648901d82d98519918","Both","both","faultless"
"1880","control subjective adjective","tall","59c558114374e1000125c522","Both","both","faultless"
"1881","control subjective adjective","tall","611bdc0a559f692248bf1c54","Both","both","faultless"
"1882","control subjective adjective","tall","62e50a9b4ea7a8e74bbbb158","Both","both","faultless"
"1883","control subjective adjective","tall","59c95afe1e901d0001df8c79","Is","is","faultless"
"1884","control subjective adjective","tall","5a3fa72c1ba4960001029909","Both","both","faultless"
"1885","control subjective adjective","tall","5cc076320004360001ed90dc","Both","both","faultless"
"1886","control subjective adjective","tall","5fcad787ca46657c3d442d57","Both","both","faultless"
"1887","control subjective adjective","tall","5d4892d03eb6bf0018399498","Both","both","faultless"
"1888","control subjective adjective","tall","62a766c5899e18df9ca94d67","Is","is","faultless"
"1889","control subjective adjective","tall","606ca47dac67cbdff9177d6b","Both","both","faultless"
"1890","control subjective adjective","tall","62d2b86ed12d650ea7268dd7","Both","both","faultless"
"1891","control subjective adjective","tall","62ebd8c191cf8e7fe54af5cf","Both","both","faultless"
"1892","control subjective adjective","tall","5f3fad86c15d910261828ca9","Is","is","faultless"
"1893","control subjective adjective","tall","5ffee833adbaca5dec7426c0","Both","both","faultless"
"1894","control subjective adjective","tall","59db44e63e5ea00001e1d163","Both","both","faultless"
"1895","control subjective adjective","tall","60b62b9daab749081c5b88f0","Both","both","faultless"
"1896","control subjective adjective","tall","60fbc21303c4bb03e3ba72b3","Is","is","faultless"
"1897","control subjective adjective","tall","5de7baf95d4f97726bc2b11e","Is","is","faultless"
"1898","control subjective adjective","tall","5fdca8f20f62f41ef567186c","Both","both","faultless"
"1899","control subjective adjective","tall","608b2f8c02e302a56addb5e4","Is","is","faultless"
"1900","control subjective adjective","tall","60c7661114d630707fb8bd8a","Both","both","faultless"
"1901","control subjective adjective","tall","5dcc6f91e5e18690a20e74d1","Is","is","faultless"
"1902","control subjective adjective","tall","5f3eb7a8f14d1312518c5776","Both","both","faultless"
"1903","control subjective adjective","tall","60fd20dbf7e3865f1e6aa65b","Both","both","faultless"
"1904","control subjective adjective","tall","6050cb50a965d6a6eb12361e","Is not","is_not","faultless"
"1905","control subjective adjective","tall","60af52990d170be944d0df18","Both","both","faultless"
"1906","control subjective adjective","tall","62e970edb3e1750e9c322417@email.prolific.co","Both","both","faultless"
"1907","control subjective adjective","tall","5f511cdb275a742f89f0b9bf","Is","is","faultless"
"1908","control subjective adjective","tall","60abfd1c0288766d6053de0d","Is","is","faultless"
"1909","control subjective adjective","tall","5fa154fd4cbe97227182aff7","Both","both","faultless"
"1910","control subjective adjective","tall","60a451dd76cf19ed275d3f49","Is","is","faultless"
"1911","control subjective adjective","tall","598b108e504c5200011964a1","Both","both","faultless"
"1912","artifact","harpoon","5a01f46c074b19000125133c","Is","is","faultless"
"1913","artifact","harpoon","60c1e5f03dac31bd0fb91294","Is not","is_not","faultless"
"1914","artifact","harpoon","61366473fa6785da70d75351","Both","both","faultless"
"1915","artifact","harpoon","5b4917b046cf8d0001ae4383","Both","both","faultless"
"1916","artifact","harpoon","5bd0c54825db7b00017865f2","Both","both","faultless"
"1917","artifact","harpoon","60af4c6b1eabd1783a3078b5","Is","is","faultless"
"1918","artifact","harpoon","60080f67b339b627a9b7c69e","Is not","is_not","faultless"
"1919","artifact","harpoon","5982ffdb06cd1f0001f8dda6","Both","both","faultless"
"1920","artifact","harpoon","609d6d0e71d9db2825a6cc42","Is","is","faultless"
"1921","artifact","harpoon","5e904b121b79af01dbfa37cf","Both","both","faultless"
"1922","artifact","harpoon","5dcfdf449b61040e3b923621","Is not","is_not","faultless"
"1923","artifact","harpoon","610510964bd201870290e2fe","Is","is","faultless"
"1924","artifact","harpoon","60eda07f6d6e3abf23a92951","Both","both","faultless"
"1925","artifact","harpoon","5cdb487aa63838000162bc73","Is","is","faultless"
"1926","artifact","harpoon","6127c89a145f6be7b6527daa","Is not","is_not","faultless"
"1927","artifact","harpoon","5dd43922ecd14c4370d02a2e","Is","is","faultless"
"1928","artifact","harpoon","60dd24581d271ea1af032339","Is not","is_not","faultless"
"1929","artifact","harpoon","5f5b89648901d82d98519918","Is not","is_not","faultless"
"1930","artifact","harpoon","59c558114374e1000125c522","Both","both","faultless"
"1931","artifact","harpoon","611bdc0a559f692248bf1c54","Both","both","faultless"
"1932","artifact","harpoon","62e50a9b4ea7a8e74bbbb158","Both","both","faultless"
"1933","artifact","harpoon","59c95afe1e901d0001df8c79","Is","is","faultless"
"1934","artifact","harpoon","5a3fa72c1ba4960001029909","Both","both","faultless"
"1935","artifact","harpoon","5cc076320004360001ed90dc","Is not","is_not","faultless"
"1936","artifact","harpoon","5fcad787ca46657c3d442d57","Is","is","faultless"
"1937","artifact","harpoon","5d4892d03eb6bf0018399498","Both","both","faultless"
"1938","artifact","harpoon","62a766c5899e18df9ca94d67","Is not","is_not","faultless"
"1939","artifact","harpoon","606ca47dac67cbdff9177d6b","Is","is","faultless"
"1940","artifact","harpoon","62d2b86ed12d650ea7268dd7","Is","is","faultless"
"1941","artifact","harpoon","62ebd8c191cf8e7fe54af5cf","Both","both","faultless"
"1942","artifact","harpoon","5f3fad86c15d910261828ca9","Both","both","faultless"
"1943","artifact","harpoon","5ffee833adbaca5dec7426c0","Both","both","faultless"
"1944","artifact","harpoon","59db44e63e5ea00001e1d163","Is not","is_not","faultless"
"1945","artifact","harpoon","60b62b9daab749081c5b88f0","Both","both","faultless"
"1946","artifact","harpoon","60fbc21303c4bb03e3ba72b3","Is not","is_not","faultless"
"1947","artifact","harpoon","5de7baf95d4f97726bc2b11e","Is","is","faultless"
"1948","artifact","harpoon","5fdca8f20f62f41ef567186c","Both","both","faultless"
"1949","artifact","harpoon","608b2f8c02e302a56addb5e4","Is","is","faultless"
"1950","artifact","harpoon","60c7661114d630707fb8bd8a","Both","both","faultless"
"1951","artifact","harpoon","5dcc6f91e5e18690a20e74d1","Is not","is_not","faultless"
"1952","artifact","harpoon","5f3eb7a8f14d1312518c5776","Both","both","faultless"
"1953","artifact","harpoon","60fd20dbf7e3865f1e6aa65b","Both","both","faultless"
"1954","artifact","harpoon","6050cb50a965d6a6eb12361e","Is","is","faultless"
"1955","artifact","harpoon","60af52990d170be944d0df18","Is not","is_not","faultless"
"1956","artifact","harpoon","62e970edb3e1750e9c322417@email.prolific.co","Is not","is_not","faultless"
"1957","artifact","harpoon","5f511cdb275a742f89f0b9bf","Is","is","faultless"
"1958","artifact","harpoon","60abfd1c0288766d6053de0d","Is","is","faultless"
"1959","artifact","harpoon","5fa154fd4cbe97227182aff7","Both","both","faultless"
"1960","artifact","harpoon","60a451dd76cf19ed275d3f49","Is not","is_not","faultless"
"1961","artifact","harpoon","598b108e504c5200011964a1","Both","both","faultless"
"1962","abstract concept","minister","5a01f46c074b19000125133c","Is not","is_not","faultless"
"1963","abstract concept","minister","60c1e5f03dac31bd0fb91294","Both","both","faultless"
"1964","abstract concept","minister","61366473fa6785da70d75351","Is not","is_not","faultless"
"1965","abstract concept","minister","5b4917b046cf8d0001ae4383","Both","both","faultless"
"1966","abstract concept","minister","5bd0c54825db7b00017865f2","Is not","is_not","faultless"
"1967","abstract concept","minister","60af4c6b1eabd1783a3078b5","Is not","is_not","faultless"
"1968","abstract concept","minister","60080f67b339b627a9b7c69e","Is","is","faultless"
"1969","abstract concept","minister","5982ffdb06cd1f0001f8dda6","Both","both","faultless"
"1970","abstract concept","minister","609d6d0e71d9db2825a6cc42","Both","both","faultless"
"1971","abstract concept","minister","5e904b121b79af01dbfa37cf","Is not","is_not","faultless"
"1972","abstract concept","minister","5dcfdf449b61040e3b923621","Is","is","faultless"
"1973","abstract concept","minister","610510964bd201870290e2fe","Is not","is_not","faultless"
"1974","abstract concept","minister","60eda07f6d6e3abf23a92951","Is","is","faultless"
"1975","abstract concept","minister","5cdb487aa63838000162bc73","Is not","is_not","faultless"
"1976","abstract concept","minister","6127c89a145f6be7b6527daa","Is","is","faultless"
"1977","abstract concept","minister","5dd43922ecd14c4370d02a2e","Is","is","faultless"
"1978","abstract concept","minister","60dd24581d271ea1af032339","Is","is","faultless"
"1979","abstract concept","minister","5f5b89648901d82d98519918","Is","is","faultless"
"1980","abstract concept","minister","59c558114374e1000125c522","Is not","is_not","faultless"
"1981","abstract concept","minister","611bdc0a559f692248bf1c54","Is not","is_not","faultless"
"1982","abstract concept","minister","62e50a9b4ea7a8e74bbbb158","Is","is","faultless"
"1983","abstract concept","minister","59c95afe1e901d0001df8c79","Is","is","faultless"
"1984","abstract concept","minister","5a3fa72c1ba4960001029909","Is not","is_not","faultless"
"1985","abstract concept","minister","5cc076320004360001ed90dc","Both","both","faultless"
"1986","abstract concept","minister","5fcad787ca46657c3d442d57","Is not","is_not","faultless"
"1987","abstract concept","minister","5d4892d03eb6bf0018399498","Is not","is_not","faultless"
"1988","abstract concept","minister","62a766c5899e18df9ca94d67","Is not","is_not","faultless"
"1989","abstract concept","minister","606ca47dac67cbdff9177d6b","Is not","is_not","faultless"
"1990","abstract concept","minister","62d2b86ed12d650ea7268dd7","Is","is","faultless"
"1991","abstract concept","minister","62ebd8c191cf8e7fe54af5cf","Both","both","faultless"
"1992","abstract concept","minister","5f3fad86c15d910261828ca9","Is not","is_not","faultless"
"1993","abstract concept","minister","5ffee833adbaca5dec7426c0","Both","both","faultless"
"1994","abstract concept","minister","59db44e63e5ea00001e1d163","Is not","is_not","faultless"
"1995","abstract concept","minister","60b62b9daab749081c5b88f0","Both","both","faultless"
"1996","abstract concept","minister","60fbc21303c4bb03e3ba72b3","Is not","is_not","faultless"
"1997","abstract concept","minister","5de7baf95d4f97726bc2b11e","Is not","is_not","faultless"
"1998","abstract concept","minister","5fdca8f20f62f41ef567186c","Both","both","faultless"
"1999","abstract concept","minister","608b2f8c02e302a56addb5e4","Is not","is_not","faultless"
"2000","abstract concept","minister","60c7661114d630707fb8bd8a","Both","both","faultless"
"2001","abstract concept","minister","5dcc6f91e5e18690a20e74d1","Is not","is_not","faultless"
"2002","abstract concept","minister","5f3eb7a8f14d1312518c5776","Both","both","faultless"
"2003","abstract concept","minister","60fd20dbf7e3865f1e6aa65b","Is","is","faultless"
"2004","abstract concept","minister","6050cb50a965d6a6eb12361e","Is","is","faultless"
"2005","abstract concept","minister","60af52990d170be944d0df18","Both","both","faultless"
"2006","abstract concept","minister","62e970edb3e1750e9c322417@email.prolific.co","Both","both","faultless"
"2007","abstract concept","minister","5f511cdb275a742f89f0b9bf","Is","is","faultless"
"2008","abstract concept","minister","60abfd1c0288766d6053de0d","Is not","is_not","faultless"
"2009","abstract concept","minister","5fa154fd4cbe97227182aff7","Both","both","faultless"
"2010","abstract concept","minister","60a451dd76cf19ed275d3f49","Is not","is_not","faultless"
"2011","abstract concept","minister","598b108e504c5200011964a1","Is not","is_not","faultless"
"2012","natural kind","gold","5a01f46c074b19000125133c","Is not","is_not","faultless"
"2013","natural kind","gold","60c1e5f03dac31bd0fb91294","Is","is","faultless"
"2014","natural kind","gold","61366473fa6785da70d75351","Is not","is_not","faultless"
"2015","natural kind","gold","5b4917b046cf8d0001ae4383","Both","both","faultless"
"2016","natural kind","gold","5bd0c54825db7b00017865f2","Is not","is_not","faultless"
"2017","natural kind","gold","60af4c6b1eabd1783a3078b5","Is not","is_not","faultless"
"2018","natural kind","gold","60080f67b339b627a9b7c69e","Both","both","faultless"
"2019","natural kind","gold","5982ffdb06cd1f0001f8dda6","Both","both","faultless"
"2020","natural kind","gold","609d6d0e71d9db2825a6cc42","Is not","is_not","faultless"
"2021","natural kind","gold","5e904b121b79af01dbfa37cf","Is not","is_not","faultless"
"2022","natural kind","gold","5dcfdf449b61040e3b923621","Is not","is_not","faultless"
"2023","natural kind","gold","610510964bd201870290e2fe","Is not","is_not","faultless"
"2024","natural kind","gold","60eda07f6d6e3abf23a92951","Is not","is_not","faultless"
"2025","natural kind","gold","5cdb487aa63838000162bc73","Is not","is_not","faultless"
"2026","natural kind","gold","6127c89a145f6be7b6527daa","Is not","is_not","faultless"
"2027","natural kind","gold","5dd43922ecd14c4370d02a2e","Is not","is_not","faultless"
"2028","natural kind","gold","60dd24581d271ea1af032339","Both","both","faultless"
"2029","natural kind","gold","5f5b89648901d82d98519918","Both","both","faultless"
"2030","natural kind","gold","59c558114374e1000125c522","Is not","is_not","faultless"
"2031","natural kind","gold","611bdc0a559f692248bf1c54","Is not","is_not","faultless"
"2032","natural kind","gold","62e50a9b4ea7a8e74bbbb158","Is not","is_not","faultless"
"2033","natural kind","gold","59c95afe1e901d0001df8c79","Is not","is_not","faultless"
"2034","natural kind","gold","5a3fa72c1ba4960001029909","Is not","is_not","faultless"
"2035","natural kind","gold","5cc076320004360001ed90dc","Is not","is_not","faultless"
"2036","natural kind","gold","5fcad787ca46657c3d442d57","Is","is","faultless"
"2037","natural kind","gold","5d4892d03eb6bf0018399498","Is not","is_not","faultless"
"2038","natural kind","gold","62a766c5899e18df9ca94d67","Both","both","faultless"
"2039","natural kind","gold","606ca47dac67cbdff9177d6b","Is not","is_not","faultless"
"2040","natural kind","gold","62d2b86ed12d650ea7268dd7","Is not","is_not","faultless"
"2041","natural kind","gold","62ebd8c191cf8e7fe54af5cf","Is not","is_not","faultless"
"2042","natural kind","gold","5f3fad86c15d910261828ca9","Is not","is_not","faultless"
"2043","natural kind","gold","5ffee833adbaca5dec7426c0","Both","both","faultless"
"2044","natural kind","gold","59db44e63e5ea00001e1d163","Is not","is_not","faultless"
"2045","natural kind","gold","60b62b9daab749081c5b88f0","Is not","is_not","faultless"
"2046","natural kind","gold","60fbc21303c4bb03e3ba72b3","Is not","is_not","faultless"
"2047","natural kind","gold","5de7baf95d4f97726bc2b11e","Is","is","faultless"
"2048","natural kind","gold","5fdca8f20f62f41ef567186c","Is not","is_not","faultless"
"2049","natural kind","gold","608b2f8c02e302a56addb5e4","Is not","is_not","faultless"
"2050","natural kind","gold","60c7661114d630707fb8bd8a","Both","both","faultless"
"2051","natural kind","gold","5dcc6f91e5e18690a20e74d1","Is not","is_not","faultless"
"2052","natural kind","gold","5f3eb7a8f14d1312518c5776","Is not","is_not","faultless"
"2053","natural kind","gold","60fd20dbf7e3865f1e6aa65b","Both","both","faultless"
"2054","natural kind","gold","6050cb50a965d6a6eb12361e","Is not","is_not","faultless"
"2055","natural kind","gold","60af52990d170be944d0df18","Both","both","faultless"
"2056","natural kind","gold","62e970edb3e1750e9c322417@email.prolific.co","Is not","is_not","faultless"
"2057","natural kind","gold","5f511cdb275a742f89f0b9bf","Is not","is_not","faultless"
"2058","natural kind","gold","60abfd1c0288766d6053de0d","Is","is","faultless"
"2059","natural kind","gold","5fa154fd4cbe97227182aff7","Both","both","faultless"
"2060","natural kind","gold","60a451dd76cf19ed275d3f49","Is","is","faultless"
"2061","natural kind","gold","598b108e504c5200011964a1","Is not","is_not","faultless"
"2062","control precise definition","gallon","5a01f46c074b19000125133c","Is not","is_not","faultless"
"2063","control precise definition","gallon","61366473fa6785da70d75351","Is not","is_not","faultless"
"2064","control precise definition","gallon","5b4917b046cf8d0001ae4383","Is not","is_not","faultless"
"2065","control precise definition","gallon","5bd0c54825db7b00017865f2","Is not","is_not","faultless"
"2066","control precise definition","gallon","60af4c6b1eabd1783a3078b5","Is not","is_not","faultless"
"2067","control precise definition","gallon","60080f67b339b627a9b7c69e","Is not","is_not","faultless"
"2068","control precise definition","gallon","5982ffdb06cd1f0001f8dda6","Is not","is_not","faultless"
"2069","control precise definition","gallon","609d6d0e71d9db2825a6cc42","Is not","is_not","faultless"
"2070","control precise definition","gallon","5dcfdf449b61040e3b923621","Is not","is_not","faultless"
"2071","control precise definition","gallon","610510964bd201870290e2fe","Is","is","faultless"
"2072","control precise definition","gallon","60eda07f6d6e3abf23a92951","Is not","is_not","faultless"
"2073","control precise definition","gallon","5cdb487aa63838000162bc73","Is not","is_not","faultless"
"2074","control precise definition","gallon","6127c89a145f6be7b6527daa","Is not","is_not","faultless"
"2075","control precise definition","gallon","5dd43922ecd14c4370d02a2e","Is not","is_not","faultless"
"2076","control precise definition","gallon","60dd24581d271ea1af032339","Is not","is_not","faultless"
"2077","control precise definition","gallon","5f5b89648901d82d98519918","Is not","is_not","faultless"
"2078","control precise definition","gallon","59c558114374e1000125c522","Is not","is_not","faultless"
"2079","control precise definition","gallon","611bdc0a559f692248bf1c54","Is not","is_not","faultless"
"2080","control precise definition","gallon","62e50a9b4ea7a8e74bbbb158","Is not","is_not","faultless"
"2081","control precise definition","gallon","59c95afe1e901d0001df8c79","Is not","is_not","faultless"
"2082","control precise definition","gallon","5a3fa72c1ba4960001029909","Is not","is_not","faultless"
"2083","control precise definition","gallon","5cc076320004360001ed90dc","Is not","is_not","faultless"
"2084","control precise definition","gallon","5fcad787ca46657c3d442d57","Is not","is_not","faultless"
"2085","control precise definition","gallon","5d4892d03eb6bf0018399498","Is not","is_not","faultless"
"2086","control precise definition","gallon","62a766c5899e18df9ca94d67","Is not","is_not","faultless"
"2087","control precise definition","gallon","606ca47dac67cbdff9177d6b","Is not","is_not","faultless"
"2088","control precise definition","gallon","62d2b86ed12d650ea7268dd7","Is not","is_not","faultless"
"2089","control precise definition","gallon","62ebd8c191cf8e7fe54af5cf","Is not","is_not","faultless"
"2090","control precise definition","gallon","5f3fad86c15d910261828ca9","Is not","is_not","faultless"
"2091","control precise definition","gallon","5ffee833adbaca5dec7426c0","Is not","is_not","faultless"
"2092","control precise definition","gallon","59db44e63e5ea00001e1d163","Is not","is_not","faultless"
"2093","control precise definition","gallon","60b62b9daab749081c5b88f0","Is not","is_not","faultless"
"2094","control precise definition","gallon","60fbc21303c4bb03e3ba72b3","Is not","is_not","faultless"
"2095","control precise definition","gallon","5de7baf95d4f97726bc2b11e","Is not","is_not","faultless"
"2096","control precise definition","gallon","5fdca8f20f62f41ef567186c","Is not","is_not","faultless"
"2097","control precise definition","gallon","608b2f8c02e302a56addb5e4","Is not","is_not","faultless"
"2098","control precise definition","gallon","60c7661114d630707fb8bd8a","Is not","is_not","faultless"
"2099","control precise definition","gallon","5dcc6f91e5e18690a20e74d1","Is not","is_not","faultless"
"2100","control precise definition","gallon","5f3eb7a8f14d1312518c5776","Is not","is_not","faultless"
"2101","control precise definition","gallon","60fd20dbf7e3865f1e6aa65b","Is not","is_not","faultless"
"2102","control precise definition","gallon","6050cb50a965d6a6eb12361e","Is not","is_not","faultless"
"2103","control precise definition","gallon","60af52990d170be944d0df18","Is not","is_not","faultless"
"2104","control precise definition","gallon","62e970edb3e1750e9c322417@email.prolific.co","Is not","is_not","faultless"
"2105","control precise definition","gallon","5f511cdb275a742f89f0b9bf","Is not","is_not","faultless"
